0.275091,0.279026,0.272012,0.272709,0.276713,0.268447,0.282655,0.273283,0.282666,0.280003,0.284331,0.277834
0.184501,0.192657,0.178625,0.179926,0.187751,0.172171,0.201569,0.181010,0.201600,0.194866,0.207127,0.190082
0.181091,0.193955,0.172262,0.174191,0.186121,0.162884,0.209207,0.175808,0.209263,0.197595,0.219771,0.189804
0.510068,0.530035,0.496826,0.499691,0.517771,0.483096,0.555066,0.502104,0.555161,0.535858,0.573583,0.523494
0.343994,0.358688,0.334029,0.336199,0.349711,0.323531,0.376478,0.338021,0.376544,0.362892,0.389126,0.353920
0.299746,0.315408,0.289074,0.291401,0.305853,0.277799,0.334178,0.293353,0.334247,0.319866,0.347338,0.310339
0.293255,0.309769,0.282113,0.284536,0.299669,0.270420,0.329905,0.286571,0.329980,0.314512,0.344336,0.304399
0.385152,0.384686,0.384942,0.385022,0.385085,0.384303,0.382726,0.385074,0.382716,0.384368,0.380263,0.384944
0.154106,0.159747,0.149734,0.150721,0.156422,0.144712,0.165046,0.151534,0.165063,0.161162,0.167581,0.158030
0.414178,0.429695,0.403808,0.406057,0.420181,0.392992,0.448934,0.407948,0.449007,0.434192,0.463004,0.424627
0.206841,0.210582,0.203615,0.204361,0.208449,0.199685,0.213206,0.204969,0.213212,0.211404,0.213548,0.209510
0.583476,0.603059,0.571229,0.573831,0.590865,0.559102,0.629716,0.576043,0.629823,0.609041,0.651130,0.596488
0.027255,0.035835,0.021190,0.022526,0.030649,0.014623,0.045491,0.023641,0.045525,0.038197,0.051729,0.033104
0.378699,0.390026,0.370789,0.372526,0.383157,0.362281,0.403106,0.373978,0.403153,0.393185,0.411895,0.386398
0.472012,0.489119,0.460677,0.463130,0.478609,0.448929,0.510603,0.465195,0.510685,0.494112,0.526537,0.483512
0.150362,0.149241,0.150205,0.150297,0.150129,0.149332,0.145335,0.150350,0.145315,0.148589,0.140502,0.149795
1.239688,1.293464,1.205326,1.212676,1.260148,1.170747,1.364387,1.218901,1.364666,1.309605,1.419497,1.275580
0.030947,0.040236,0.024439,0.025869,0.034609,0.017434,0.050854,0.027064,0.050892,0.042815,0.057862,0.037267
1.248901,1.301929,1.214968,1.222230,1.269086,1.180767,1.371759,1.228379,1.372033,1.317830,1.425967,1.284302
0.200970,0.213685,0.192196,0.194116,0.205952,0.182841,0.228627,0.195724,0.228682,0.217265,0.238875,0.209591
0.318675,0.328005,0.311922,0.313420,0.322400,0.304480,0.338108,0.314665,0.338143,0.330519,0.344336,0.325066
0.246483,0.257432,0.238823,0.240506,0.250796,0.230574,0.270024,0.241912,0.270070,0.260478,0.278441,0.253928
0.384712,0.390127,0.380806,0.381672,0.386871,0.376505,0.396053,0.382393,0.396074,0.391594,0.399776,0.388418
0.059685,0.067139,0.054306,0.055498,0.062659,0.048398,0.075223,0.056489,0.075250,0.069151,0.080193,0.064789
0.213233,0.228698,0.202802,0.205070,0.219239,0.191860,0.247557,0.206975,0.247628,0.233141,0.261073,0.223669
0.166549,0.176255,0.159645,0.161169,0.170398,0.152131,0.187081,0.162439,0.187119,0.178913,0.194013,0.173173
0.049420,0.052699,0.046700,0.047324,0.050806,0.043458,0.055281,0.047834,0.055287,0.053457,0.055994,0.051738
1.334960,1.385077,1.302974,1.309814,1.354019,1.270802,1.451333,1.315608,1.451594,1.400139,1.502972,1.368401
0.085444,0.091173,0.081073,0.082055,0.087781,0.076100,0.096735,0.082867,0.096753,0.092635,0.099562,0.089416
0.284859,0.292532,0.279304,0.280536,0.287922,0.273177,0.300859,0.281561,0.300888,0.294601,0.306019,0.290115
0.208616,0.206619,0.209257,0.209163,0.207996,0.209376,0.202233,0.209065,0.202212,0.205791,0.197543,0.207414
0.320734,0.338308,0.308914,0.311482,0.327551,0.296538,0.359834,0.313640,0.359915,0.343368,0.375332,0.332586
0.335111,0.343028,0.329358,0.330635,0.338277,0.322996,0.351562,0.331698,0.351591,0.345156,0.356798,0.340539
1.120080,1.165735,1.090859,1.097113,1.137461,1.061411,1.225809,1.102408,1.226044,1.179420,1.272390,1.150562
0.177006,0.187138,0.169802,0.171391,0.181024,0.161966,0.198433,0.172717,0.198473,0.189912,0.205648,0.183921
0.144727,0.135411,0.149847,0.148808,0.141366,0.154311,0.120842,0.147904,0.120780,0.132317,0.107861,0.138681
0.234724,0.245304,0.227414,0.229015,0.238871,0.219602,0.257746,0.230355,0.257792,0.248283,0.266312,0.241899
0.180924,0.181948,0.179458,0.179826,0.181494,0.177320,0.181032,0.180114,0.181023,0.181962,0.178635,0.181777
0.191697,0.181552,0.197382,0.196220,0.188013,0.202441,0.165998,0.195213,0.165932,0.178222,0.152338,0.185090
0.376509,0.389464,0.367583,0.369536,0.381581,0.358065,0.404767,0.371172,0.404823,0.393120,0.415359,0.385289
0.187144,0.177417,0.192620,0.191499,0.183606,0.197519,0.162555,0.190528,0.162492,0.174232,0.149519,0.180804
0.685175,0.707954,0.669976,0.673270,0.693983,0.654149,0.736243,0.676042,0.736350,0.714562,0.756956,0.700511
0.226884,0.243363,0.215807,0.218213,0.233277,0.204223,0.263525,0.220235,0.263600,0.248107,0.277990,0.237998
0.155437,0.152995,0.156449,0.156269,0.154629,0.157016,0.148257,0.156102,0.148235,0.152065,0.143455,0.153921
0.055126,0.062708,0.049658,0.050869,0.058150,0.043656,0.070940,0.051877,0.070969,0.064755,0.076005,0.060317
0.105468,0.113128,0.099895,0.101132,0.108533,0.093741,0.121310,0.102161,0.121338,0.115179,0.126226,0.110722
0.328161,0.345365,0.316594,0.319107,0.334834,0.304488,0.366454,0.321219,0.366533,0.350321,0.381656,0.339763
0.432636,0.453034,0.419083,0.422017,0.440511,0.405017,0.478513,0.424487,0.478610,0.458971,0.497272,0.446357
0.100130,0.087788,0.107206,0.105747,0.095613,0.113658,0.069296,0.104488,0.069219,0.083794,0.053323,0.092059
0.131018,0.142033,0.123315,0.125007,0.135357,0.115033,0.154658,0.126421,0.154703,0.145095,0.163016,0.138509
0.448746,0.463072,0.438990,0.441117,0.454329,0.428678,0.480324,0.442902,0.480388,0.467157,0.492536,0.458431
0.310457,0.324904,0.300552,0.302716,0.316103,0.290040,0.342077,0.304529,0.342141,0.328997,0.354018,0.320239
0.116167,0.109036,0.120150,0.119336,0.113581,0.123686,0.098042,0.118631,0.097996,0.106689,0.088326,0.111527
0.997477,1.046565,0.966255,0.972925,1.016120,0.934939,1.111768,0.978578,1.112025,1.061356,1.162831,1.030208
0.073110,0.086044,0.064287,0.066211,0.078156,0.054964,0.101499,0.067825,0.101556,0.089720,0.112280,0.081860
0.241113,0.238049,0.242269,0.242076,0.240124,0.242773,0.231806,0.241889,0.231777,0.236842,0.225337,0.239233
0.495526,0.516663,0.481571,0.484586,0.503667,0.467152,0.543324,0.487128,0.543426,0.522848,0.563167,0.509726
0.168613,0.181307,0.159866,0.161780,0.173584,0.150550,0.196258,0.163382,0.196313,0.184886,0.206527,0.177218
0.107853,0.097567,0.114005,0.112717,0.104032,0.119851,0.082838,0.111615,0.082778,0.094328,0.070539,0.101075
0.083948,0.091739,0.078444,0.079657,0.087029,0.072478,0.100548,0.080669,0.100579,0.093887,0.106303,0.089258
0.174834,0.170743,0.176923,0.176512,0.173393,0.178593,0.163905,0.176148,0.163875,0.169327,0.157536,0.172211
0.123590,0.116306,0.127748,0.126892,0.120928,0.131526,0.105326,0.126152,0.105280,0.113941,0.095779,0.118831
0.230983,0.230879,0.230256,0.230465,0.231118,0.228873,0.228546,0.230619,0.228533,0.230563,0.225114,0.231078
0.136514,0.129926,0.139964,0.139277,0.134176,0.142813,0.119126,0.138673,0.119079,0.127675,0.109168,0.132275
0.225766,0.241342,0.215265,0.217548,0.231813,0.204253,0.260351,0.219466,0.260422,0.245819,0.273976,0.236276
0.166885,0.166765,0.166137,0.166353,0.167022,0.164711,0.164310,0.166511,0.164295,0.166431,0.160697,0.166976
0.361196,0.373322,0.352827,0.354659,0.365946,0.343890,0.387617,0.356193,0.387670,0.376740,0.397493,0.369417
0.237750,0.231600,0.241235,0.240520,0.235508,0.244370,0.222291,0.239901,0.222252,0.229596,0.214209,0.233736
0.186064,0.199793,0.176650,0.178706,0.191430,0.166660,0.216079,0.180430,0.216139,0.203679,0.227361,0.195361
0.292220,0.295559,0.289448,0.290084,0.293631,0.286132,0.298210,0.290605,0.298217,0.296333,0.298987,0.294580
1.349306,1.399249,1.317412,1.324233,1.368302,1.285321,1.465221,1.330011,1.465480,1.414251,1.516604,1.382634
0.329945,0.339231,0.324724,0.325796,0.333314,0.319994,0.353695,0.326723,0.353757,0.342296,0.366771,0.335987
0.187584,0.202126,0.177666,0.179829,0.193256,0.167185,0.219524,0.181643,0.219588,0.206261,0.231689,0.197421
0.022431,0.030570,0.016639,0.017917,0.025660,0.010339,0.039620,0.018983,0.039652,0.032796,0.045375,0.027987
0.217091,0.229646,0.208430,0.210325,0.222009,0.199197,0.244423,0.211912,0.244477,0.233184,0.254575,0.225603
0.087494,0.096499,0.081073,0.082491,0.091069,0.074075,0.106482,0.083673,0.106517,0.098957,0.112815,0.093644
0.042143,0.053553,0.034346,0.036047,0.046598,0.026095,0.067154,0.037474,0.067204,0.056791,0.076614,0.049865
0.715816,0.737589,0.701804,0.704808,0.724121,0.687614,0.766058,0.707350,0.766169,0.744091,0.788016,0.730368
0.943192,0.983238,0.917556,0.923043,0.958437,0.891707,1.035978,0.927689,1.036186,0.995246,1.076950,0.969928
0.267613,0.284864,0.255993,0.258518,0.274309,0.243818,0.305930,0.260640,0.306009,0.289824,0.321032,0.279251
0.109512,0.118609,0.103033,0.104463,0.113121,0.095975,0.128732,0.105656,0.128768,0.121097,0.135193,0.115722
0.139741,0.151372,0.131652,0.133426,0.144313,0.122986,0.164831,0.134910,0.164879,0.154622,0.173852,0.147642
0.161135,0.173646,0.152474,0.154371,0.166044,0.143228,0.188236,0.155959,0.188289,0.177155,0.198115,0.169625
0.312181,0.324968,0.303322,0.305263,0.317198,0.293846,0.339931,0.306888,0.339986,0.328559,0.350155,0.320858
0.242814,0.258142,0.232392,0.234663,0.248785,0.221397,0.276584,0.236569,0.276652,0.262514,0.289581,0.253175
0.164558,0.159106,0.167350,0.166799,0.162636,0.169593,0.150001,0.166312,0.149961,0.157221,0.141508,0.161062
0.222136,0.238833,0.210890,0.213334,0.228617,0.199109,0.259219,0.215387,0.259296,0.243634,0.273827,0.233401
0.082947,0.092489,0.076229,0.077707,0.086715,0.068971,0.103323,0.078942,0.103362,0.095128,0.110413,0.089445
1.095073,1.134552,1.070381,1.075629,1.109971,1.045934,1.188250,1.080088,1.188464,1.146606,1.231321,1.121307
0.066530,0.077165,0.059124,0.060749,0.070712,0.051182,0.089460,0.062108,0.089505,0.080134,0.097705,0.073756
0.155595,0.153347,0.156134,0.156079,0.154938,0.155941,0.147903,0.156007,0.147876,0.152350,0.141849,0.154280
0.396636,0.408910,0.388238,0.390072,0.401428,0.379326,0.423571,0.391609,0.423626,0.412394,0.433855,0.404942
0.150474,0.156458,0.145896,0.146926,0.152918,0.140677,0.162247,0.147776,0.162265,0.157981,0.165190,0.154625
0.217442,0.235248,0.205484,0.208080,0.224346,0.192990,0.257067,0.210263,0.257149,0.240378,0.272743,0.229448
0.150608,0.155582,0.146620,0.147528,0.152681,0.141952,0.159870,0.148273,0.159882,0.156780,0.161505,0.154097
0.045402,0.054896,0.038825,0.040265,0.049128,0.031798,0.065972,0.041471,0.066013,0.057559,0.073487,0.051845
0.923302,0.965854,0.895930,0.901797,0.939532,0.868238,1.021470,0.906762,1.021687,0.978561,1.064306,0.951740
0.187564,0.188101,0.186351,0.186669,0.187961,0.184420,0.186385,0.186913,0.186373,0.187948,0.183253,0.188103
0.950683,0.991515,0.924463,0.930081,0.966245,0.897956,1.045056,0.934835,1.045266,1.003728,1.086478,0.977960
0.315843,0.323090,0.310627,0.311782,0.318729,0.304894,0.331053,0.312744,0.331081,0.325056,0.336084,0.320800
0.094165,0.097159,0.091461,0.092092,0.095480,0.088098,0.098902,0.092604,0.098904,0.097771,0.098617,0.096328
0.300210,0.310932,0.292726,0.294369,0.304429,0.284678,0.323327,0.295743,0.323372,0.313924,0.331674,0.307497
0.280910,0.297535,0.269759,0.272180,0.287352,0.258109,0.317996,0.274215,0.318073,0.302335,0.332807,0.292115
0.143039,0.139482,0.144761,0.144430,0.141807,0.146038,0.133278,0.144134,0.133250,0.138217,0.127354,0.140779
0.705604,0.730834,0.689203,0.692731,0.715263,0.672458,0.763411,0.695710,0.763537,0.738313,0.788273,0.722499
0.112399,0.102876,0.117666,0.116595,0.108956,0.122296,0.088068,0.115663,0.088006,0.099725,0.074915,0.106212
0.179740,0.194821,0.169521,0.171746,0.185607,0.158770,0.213064,0.173613,0.213132,0.199135,0.226002,0.189927
0.366672,0.380438,0.357253,0.359310,0.372047,0.347263,0.396866,0.361034,0.396927,0.384345,0.408357,0.375989
0.178377,0.173788,0.180768,0.180293,0.176751,0.182729,0.166244,0.179875,0.166212,0.172217,0.159286,0.175426
0.133376,0.141209,0.127676,0.128942,0.136511,0.121378,0.149587,0.129994,0.149616,0.143308,0.154638,0.138749
0.153291,0.164127,0.145703,0.147370,0.157561,0.137536,0.176546,0.148763,0.176591,0.167138,0.184785,0.160662
1.578678,1.657390,1.529007,1.539590,1.608488,1.479528,1.762920,1.548571,1.763338,1.681239,1.846178,1.631084
0.116965,0.106261,0.123088,0.121827,0.113050,0.128656,0.090185,0.120738,0.090118,0.102793,0.076266,0.109969
0.209014,0.223578,0.199128,0.201282,0.214684,0.188710,0.241155,0.203089,0.241221,0.227738,0.253603,0.218855
0.246331,0.257289,0.238646,0.240336,0.250652,0.230356,0.269839,0.241747,0.269884,0.260331,0.278184,0.253787
0.431446,0.448127,0.420309,0.422724,0.437898,0.408705,0.468829,0.424755,0.468908,0.452964,0.483980,0.442678
0.372591,0.385186,0.364044,0.365906,0.377493,0.355026,0.400445,0.367469,0.400502,0.388790,0.411323,0.381100
0.347837,0.360320,0.339310,0.341172,0.352708,0.330274,0.375272,0.342732,0.375328,0.363870,0.385788,0.356282
0.113217,0.122334,0.106745,0.108172,0.116830,0.099709,0.132534,0.109363,0.132570,0.124834,0.139100,0.119437
0.496164,0.506165,0.489614,0.491026,0.500002,0.482881,0.518978,0.492218,0.519027,0.509115,0.528705,0.502869
0.310671,0.317093,0.305851,0.306931,0.313272,0.300407,0.323608,0.307824,0.323630,0.318765,0.327263,0.315105
0.142354,0.137211,0.144717,0.144273,0.140602,0.146341,0.127869,0.143871,0.127827,0.135335,0.118722,0.139113
0.115213,0.108650,0.118669,0.117979,0.112879,0.121543,0.097945,0.117374,0.097899,0.106415,0.088108,0.110986
0.364109,0.368591,0.360835,0.361563,0.365904,0.357201,0.373384,0.362167,0.373400,0.369790,0.376292,0.367184
0.103241,0.113900,0.095781,0.097420,0.107441,0.087751,0.126113,0.098789,0.126157,0.116861,0.134209,0.110491
0.285383,0.286794,0.284195,0.284469,0.285982,0.282757,0.287906,0.284692,0.287909,0.287118,0.288255,0.286382
0.212104,0.208599,0.213645,0.213363,0.210925,0.214619,0.202055,0.213104,0.202025,0.207297,0.195563,0.209909
0.230573,0.243827,0.221489,0.223474,0.235752,0.211849,0.259585,0.225136,0.259644,0.247582,0.270544,0.239547
0.313979,0.326175,0.305503,0.307362,0.318770,0.296414,0.340372,0.308917,0.340424,0.329590,0.350013,0.322260
1.086973,1.135179,1.056197,1.062778,1.105307,1.025241,1.198863,1.068354,1.199114,1.149661,1.248452,1.119140
0.325609,0.331531,0.321194,0.322181,0.328001,0.316229,0.337617,0.322999,0.337638,0.333083,0.341095,0.329691
0.864495,0.904323,0.839155,0.844569,0.879623,0.813733,0.957193,0.849157,0.957401,0.916320,0.998562,0.891054
0.199619,0.201253,0.197725,0.198187,0.200429,0.195126,0.201034,0.198554,0.201028,0.201435,0.199092,0.200886
0.134325,0.143652,0.127710,0.129169,0.138019,0.120525,0.154116,0.130385,0.154154,0.146214,0.160875,0.140687
0.014712,0.022036,0.009469,0.010628,0.017624,0.003741,0.030090,0.011594,0.030118,0.024028,0.035125,0.019718
0.294593,0.304452,0.287685,0.289204,0.298478,0.280234,0.315780,0.290472,0.315821,0.307193,0.323349,0.301298
0.090054,0.102177,0.081812,0.083608,0.094778,0.073121,0.116749,0.085115,0.116803,0.105634,0.126996,0.098250
0.603935,0.626423,0.589335,0.592474,0.612542,0.574447,0.655470,0.595126,0.655583,0.633092,0.677612,0.618991
0.227312,0.237543,0.220131,0.221710,0.231348,0.212381,0.249231,0.223029,0.249273,0.240380,0.256968,0.234274
0.293526,0.309347,0.282803,0.285138,0.299681,0.271513,0.328501,0.287098,0.328573,0.313874,0.342115,0.304213
0.172031,0.169858,0.172715,0.172616,0.171360,0.172822,0.165050,0.172512,0.165027,0.168953,0.159886,0.170727
0.124694,0.123422,0.124610,0.124688,0.124409,0.123794,0.119246,0.124729,0.119225,0.122716,0.114150,0.124031
0.404886,0.414791,0.397937,0.399465,0.408791,0.390428,0.426166,0.400742,0.426207,0.417543,0.433786,0.411624
0.201721,0.212104,0.194449,0.196047,0.205812,0.186613,0.224016,0.197382,0.224059,0.214989,0.231944,0.208783
0.069988,0.077678,0.064448,0.065675,0.073053,0.058370,0.086047,0.066696,0.086076,0.079757,0.091215,0.075251
1.156723,1.207782,1.124182,1.131137,1.176130,1.091495,1.275391,1.137031,1.275657,1.223142,1.328146,1.190782
0.323048,0.334528,0.315055,0.316809,0.327562,0.306472,0.347846,0.318276,0.347894,0.337737,0.356850,0.330847
0.356837,0.367628,0.349305,0.350959,0.361082,0.341202,0.380114,0.352342,0.380160,0.370639,0.388544,0.364170
0.176395,0.171454,0.179060,0.178524,0.174624,0.181334,0.163593,0.178055,0.163559,0.169795,0.156510,0.173199
0.405375,0.423898,0.393023,0.395700,0.412536,0.380166,0.446911,0.397953,0.446998,0.429273,0.463759,0.417844
0.601448,0.629372,0.583503,0.587349,0.612094,0.565347,0.665965,0.590603,0.666108,0.637721,0.694271,0.620105
0.337533,0.345388,0.331833,0.333098,0.340671,0.325538,0.353888,0.334150,0.353917,0.347503,0.359137,0.342916
0.211781,0.210791,0.211892,0.211904,0.211519,0.211574,0.208056,0.211898,0.208043,0.210307,0.204887,0.211228
0.186157,0.183331,0.187588,0.187308,0.185165,0.188719,0.178571,0.187059,0.178550,0.182349,0.174113,0.184349
0.209657,0.209561,0.208829,0.209066,0.209817,0.207266,0.206974,0.209241,0.206959,0.209212,0.203163,0.209777
0.397749,0.414364,0.386495,0.388945,0.404212,0.374646,0.434516,0.391002,0.434591,0.419122,0.448886,0.408971
0.381461,0.390924,0.374742,0.376224,0.385209,0.367422,0.401576,0.377461,0.401614,0.393525,0.408539,0.387915
0.251888,0.261859,0.244786,0.246354,0.255843,0.237048,0.272969,0.247661,0.273009,0.264588,0.280084,0.258695
0.370561,0.380138,0.363878,0.365346,0.374328,0.356683,0.391248,0.366573,0.391288,0.382813,0.398789,0.377068
0.362563,0.373341,0.355010,0.356671,0.366810,0.346860,0.385734,0.358058,0.385779,0.376338,0.394042,0.369894
0.020617,0.028576,0.014948,0.016200,0.023775,0.008776,0.037415,0.017243,0.037446,0.030751,0.043028,0.026051
0.138552,0.146152,0.132939,0.134190,0.141612,0.126682,0.154041,0.135228,0.154068,0.148157,0.158563,0.143782
0.226790,0.245630,0.214182,0.216916,0.234086,0.201041,0.268840,0.219216,0.268928,0.251074,0.285620,0.239484
0.150501,0.140797,0.155960,0.154842,0.146973,0.160844,0.125946,0.153874,0.125884,0.137618,0.112891,0.144178
0.337145,0.346208,0.330669,0.332101,0.340744,0.323590,0.356281,0.333293,0.356316,0.348683,0.362735,0.343335
0.182925,0.190278,0.177460,0.178680,0.185893,0.171335,0.197833,0.179692,0.197858,0.192206,0.202116,0.187992
1.253893,1.309423,1.218433,1.226017,1.275014,1.182761,1.382754,1.232441,1.383042,1.326102,1.439822,1.290949
0.094363,0.102470,0.088622,0.089888,0.097572,0.082392,0.111592,0.090944,0.111625,0.104701,0.117507,0.099891
0.414929,0.433857,0.402208,0.404971,0.422269,0.388896,0.457073,0.407293,0.457160,0.439311,0.473822,0.427692
0.171885,0.184080,0.163441,0.165290,0.176670,0.154419,0.198321,0.166838,0.198373,0.187503,0.207996,0.180160
0.073726,0.078163,0.070171,0.070979,0.075573,0.066010,0.081990,0.071644,0.082001,0.079233,0.083451,0.076837
0.257500,0.270967,0.248247,0.250270,0.262767,0.238411,0.286921,0.251964,0.286979,0.274775,0.297978,0.266623
0.088252,0.097589,0.081642,0.083099,0.091948,0.074477,0.108074,0.084314,0.108111,0.100156,0.114838,0.094619
0.112322,0.121889,0.105561,0.107050,0.116106,0.098238,0.132673,0.108293,0.132712,0.124524,0.139670,0.118843
0.816984,0.847588,0.797247,0.801481,0.828667,0.777229,0.887481,0.805062,0.887637,0.856711,0.918163,0.837446
0.288744,0.304215,0.278264,0.280546,0.294762,0.267233,0.322973,0.282461,0.323043,0.308645,0.336333,0.299193
0.100325,0.110322,0.093264,0.094819,0.104279,0.085620,0.121586,0.096117,0.121626,0.113075,0.128875,0.107138
0.121654,0.130996,0.115086,0.116531,0.125342,0.107999,0.141611,0.117737,0.141649,0.133580,0.148565,0.128014
0.927665,0.972233,0.899117,0.905229,0.944636,0.870318,1.030862,0.910403,1.031093,0.985589,1.076346,0.957424
0.198249,0.195817,0.199223,0.199054,0.197452,0.199723,0.191012,0.198894,0.190990,0.194879,0.186105,0.196746
0.374817,0.391956,0.363316,0.365813,0.381459,0.351290,0.413048,0.367912,0.413128,0.396903,0.428332,0.386369
0.392300,0.406538,0.382669,0.384765,0.397834,0.372534,0.423868,0.386525,0.423933,0.410622,0.436287,0.401912
0.153522,0.165431,0.145311,0.147108,0.158187,0.136561,0.179446,0.148612,0.179497,0.168787,0.189066,0.161596
0.215174,0.225020,0.208198,0.209736,0.219072,0.200620,0.236093,0.211019,0.236133,0.227727,0.243274,0.221888
0.119348,0.127582,0.113422,0.114734,0.122628,0.106920,0.136587,0.115826,0.136618,0.129813,0.142199,0.124982
0.181157,0.194267,0.172153,0.174120,0.186284,0.162591,0.209779,0.175769,0.209837,0.197972,0.220485,0.190038
0.162068,0.165998,0.158912,0.159631,0.163706,0.155206,0.169400,0.160221,0.169409,0.166945,0.170739,0.164824
0.172760,0.166581,0.175816,0.175222,0.170606,0.178159,0.155971,0.174694,0.155924,0.164406,0.145922,0.168820
0.693366,0.726310,0.671894,0.676515,0.705993,0.649939,0.768598,0.680417,0.768762,0.736046,0.800606,0.715441
0.339610,0.349961,0.332564,0.334100,0.343643,0.325114,0.362437,0.335389,0.362483,0.352914,0.371279,0.346608
0.098343,0.108525,0.091310,0.092849,0.102335,0.083808,0.120461,0.094138,0.120505,0.111388,0.128613,0.105249
0.327968,0.342323,0.318172,0.320309,0.333567,0.307803,0.359543,0.322102,0.359607,0.346408,0.371679,0.337678
0.497945,0.514005,0.487368,0.489652,0.504124,0.476454,0.534354,0.491578,0.534432,0.518715,0.549589,0.508728
0.178656,0.187093,0.172488,0.173859,0.182039,0.165656,0.196021,0.174998,0.196052,0.189341,0.201301,0.184449
0.726065,0.747132,0.712518,0.715423,0.734097,0.698795,0.774758,0.717880,0.774866,0.753431,0.796183,0.740140
0.475753,0.495035,0.462803,0.465616,0.483228,0.449256,0.518728,0.467979,0.518817,0.500596,0.535864,0.488752
0.128160,0.130081,0.126355,0.126780,0.129018,0.124061,0.131033,0.127124,0.131034,0.130451,0.130627,0.129561
0.411792,0.425117,0.402771,0.404735,0.416972,0.393272,0.441316,0.406384,0.441377,0.428937,0.452908,0.420789
0.190138,0.200979,0.182481,0.184168,0.194426,0.174189,0.213205,0.185575,0.213248,0.203966,0.221137,0.197527
0.193347,0.195604,0.191202,0.191708,0.194361,0.188466,0.196636,0.192116,0.196636,0.196029,0.196004,0.194999
0.128462,0.125270,0.129616,0.129429,0.127443,0.130050,0.118609,0.129245,0.118578,0.123993,0.111632,0.126515
0.182861,0.179964,0.183943,0.183764,0.181929,0.184402,0.174014,0.183589,0.173986,0.178818,0.167816,0.181087
0.188536,0.204994,0.177439,0.179851,0.194928,0.165810,0.225038,0.181877,0.225113,0.209721,0.239345,0.199643
